id,url,name,age,role,compensation,source_excerpt,created_at,gender
54,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,"Leonard S. Coleman, Jr.",75,Independent Director,342951,"Leonard S. Coleman, Jr., Independent Director, Age: 75, Director Since: 2016, Committees Served: Governance, EHS, Principal Occupation: Former President of the National League of Major League Baseball and Former Commissioner of the New Jersey Department of Energy.",2025-05-16 16:29:13.79925,male
55,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,Lisa Glatch,62,Independent Director,359142,"Lisa Glatch, Independent Director, Age: 62, Director Since: 2022, Committees Served: EHS, Principal Occupation: Former President LNG & Net-Zero Solutions, Sempra Infrastructure.",2025-05-16 16:29:13.79925,female
56,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,John B. Hess,70,Chief Executive Officer,18036267,"John B. Hess, Age: 70, Director Since: 1978, Principal Occupation: Chief Executive Officer of Hess Corporation and Hess Midstream GP LLC, the General Partner of Hess Midstream LP.",2025-05-16 16:29:13.79925,male
57,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,Edith E. Holiday,72,"Independent Director, Governance Committee Chair",344914,"Edith E. Holiday, Independent Director, Age: 72, Director Since: 1993, Committees Served: Governance(Chair), Principal Occupation: Former Assistant to the President of the United States and Secretary of the Cabinet and Former General Counsel, United States Department of the Treasury.",2025-05-16 16:29:13.79925,female
58,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,Marc S. Lipschultz,55,"Independent Director, Compensation Committee Chair",345458,"Marc S. Lipschultz, Independent Director, Age: 55, Director Since: 2016, Committees Served: Compensation (Chair), Principal Occupation: Co-CEO, Blue Owl Capital Inc; Former Co-founder and President of Owl Rock Capital Partners and Co-Chief Investment Officer of Owl Rock Capital Advisors.",2025-05-16 16:29:13.79925,male
59,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,Raymond J. McGuire,67,Independent Director,331466,"Raymond J. McGuire, Independent Director, Age: 67, Director Since: 2022, Committees Served: Governance, Principal Occupation: President of Lazard Ltd.",2025-05-16 16:29:13.79925,male
60,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,David McManus,71,Independent Director,342414,"David McManus, Independent Director, Age: 71, Director Since: 2013, Committees Served: Compensation, EHS, Principal Occupation: Former Executive Vice President and Head of International Operations, Pioneer Natural Resources Co.",2025-05-16 16:29:13.79925,male
61,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,Kevin O. Meyers,71,"Independent Director, EHS Committee Chair",384654,"Kevin O. Meyers, Ph.D., Independent Director, Age: 71, Director Since: 2013, Committees Served: EHS (Chair), Audit, Principal Occupation: Independent Energy Consultant. Former Senior Vice President of E&P for the Americas, ConocoPhillips.",2025-05-16 16:29:13.79925,male
62,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,Karyn F. Ovelmen,61,Independent Director,388345,"Karyn F. Ovelmen, Independent Director, Age: 61, Director Since: 2020, Committees Served: Audit, Principal Occupation: Executive Vice President and Chief Financial Officer, Newmont Corporation.",2025-05-16 16:29:13.79925,female
63,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,James H. Quigley,72,"Independent Chair of the Board, Audit and Compensation Committees Member",563487,"James H. Quigley, Independent Chair, Age: 72, Director Since: 2013, Committees Served: Audit, Compensation, Principal Occupation: Chair of the Board of Hess Corporation; Former Chief Executive Officer, Deloitte, Touche Tohmatsu Limited.",2025-05-16 16:29:13.79925,male
64,https://www.sec.gov/Archives/edgar/data/4447/000119312525073397/d763357ddef14a.htm,William G. Schrader,66,Independent Director,357539,"William G. Schrader, Independent Director, Age: 66, Director Since: 2013, Committees Served: Audit, EHS, Principal Occupation: Former Chief Operating Officer, TNK-BP Russia.",2025-05-16 16:29:13.79925,male
65,https://www.sec.gov/Archives/edgar/data/4457/000095017024077846/uhal-20240626.htm,Edward J. Shoen,75,Chairman and President of U-Haul Holding Company,0,"EDWARD J. (“JOE”) SHOEN, 75, has served as Chairman of the Board since 1986 and President of the Company since 1987, as a Director of U-Haul since 1990, as a Director of Amerco Real Estate Company (“Real Estate”) since 1988 and as a Director of Repwest Insurance Company (“Repwest”) since 1997. Mr. Shoen has been associated with the Company since 1971. Mr. Shoen’s length of service and substantial involvement with the day-to-day operations of the Company places him in a unique position of understanding the numerous aspects of the moving and self-storage business. Additionally, Mr. Shoen holds a significant equity ownership interest in the Company. Mr. Shoen holds an MBA from Harvard University and a Juris Doctor degree from Arizona State University. Mr. Shoen is a member of the NACD.",2025-05-16 16:29:14.649409,male
5193,https://www.sec.gov/Archives/edgar/data/709283/000119312525065483/d923260ddef14a.htm,John R. Tracy,0,Director,0,"John R. Tracy 15,000 *",2025-05-16 16:36:37.819382,male
66,https://www.sec.gov/Archives/edgar/data/4457/000095017024077846/uhal-20240626.htm,James E. Acridge,84,Director,170000,"JAMES E. ACRIDGE, 84, has served as a Director of the Company since 2013. Mr. Acridge’s experience in real estate, transportation, retail store operations and the relationships that he has established within the oil industry bring additional value to the Board. In 1968, Mr. Acridge founded Giant Industries, Inc. (“Giant”), based in Scottsdale, Arizona, where he served as Giant’s chairman and chief executive officer until his departure in 2002. By 2002, Giant was traded on the New York Stock Exchange and had grown to 186 convenience stores/service stations, with 1,000 miles of crude oil pipelines, three oil refineries, approximately 3,000 employees, five product terminals and 180 truck transports. In 2011, Mr. Acridge founded Quad Resources, LLC, an oil transportation company operating in west Texas. In addition, Mr. Acridge served as the project director for The OutPost, a commercial development project in Scottsdale, Arizona. Mr. Acridge is a member of the Company’s Audit and Compensation Committees and is a member of the NACD.",2025-05-16 16:29:14.649409,male
67,https://www.sec.gov/Archives/edgar/data/4457/000095017024077846/uhal-20240626.htm,John P. Brogan,80,Director,222500,"JOHN P. BROGAN, 80 (NACD.DC), has served as a Director of the Company since 1998, and brings significant business and financial accounting expertise to the Board, in addition to his deep knowledge of the Company gained through his service on the Board. Mr. Brogan has an MBA from the University of Notre Dame and is a CPA. He is a private investor who serves on the boards of his investments. One such investment was Alamo Rent-A-Car, where Mr. Brogan served as Secretary and as a director from 1979 to 1986. He is Chairman of Family of Brands and was Chair of the Board of Donate Life, South Carolina through May 2022. Mr. Brogan has a CERT Certificate in Cybersecurity Oversight. He is a NACD Board Leadership Fellow. He is NACD Director Certified (“NACD.DC”) with certificates in Digital Transformation and Finance. He serves on the Audit, Compensation, Executive Finance and Governance committees of U-Haul Holding Company.",2025-05-16 16:29:14.649409,male
68,https://www.sec.gov/Archives/edgar/data/4457/000095017024077846/uhal-20240626.htm,James J. Grogan,70,Director,217500,"JAMES J. GROGAN, ESQ., 70, has served as a Director of the Company since 2016, and previously from 1998 to 2005. As an attorney and successful businessman, he brings to our Board extensive experience in law, business, and as a board member, having served in leadership positions in both public and private companies. Mr. Grogan is also a recognized real estate investor and developer with expertise in a wide range of asset classes. He served on the Global Board Directors of Cancer Treatment Centers of America from 2008 to 2022, when it was sold to the City of Hope Cancer Hospital and Research Center. He has served on the board of Drees Homes since 2002, one of the country's largest privately held homebuilding companies. From 2011 to 2023, he served as an advisory board member of Kayne Anderson's Real Estate Fund. From 1998 to 2003, Mr. Grogan also served as President and as a director of Sterling Financial/Samoth Capital, a publicly traded, Toronto Stock Exchange company. From 1991 through 1996, Mr. Grogan was the managing partner of Gallagher and Kennedy, a full service business law firm in Phoenix, Arizona. In 2000, he was appointed by the Governor of Arizona to the Board of the Arizona Tourism and Sports Authority, voted Chair by his peers, and oversaw the multi-million-dollar design, siting, and construction of what is now State Farm Stadium, annually one of the most used multi-purpose stadiums in North America. He served as a member of the 2015 Arizona Super Bowl Host Committee. Mr. Grogan has been an NACD Board Leadership Fellow since 2014 and has completed the rigorous NACD certification program, passing the exam to become a NACD Board Certified Director.",2025-05-16 16:29:14.649409,male
69,https://www.sec.gov/Archives/edgar/data/4457/000095017024077846/uhal-20240626.htm,Richard J. Herrera,70,Director,150000,"RICHARD J. HERRERA, 70, has served as a Director of the Company since 2017. Mr. Herrera also serves as a member of the Board of Directors of Real Estate, a subsidiary of the Company. Mr. Herrera was employed as Marketing Vice President/Retails Sales Manager for U-Haul from 1988 to 2001 and served on the Company’s Board from 1993 to 2001 and the U-Haul Board of Directors from 1990 to 2001. Mr. Herrera also served on the Company’s Advisory Board from 2007 to 2013. From 1973 to 1988, Mr. Herrera worked in the Fluid Power Industry (application of hydraulic and pneumatic components). Products were used in machine automation and motion control solutions for all forms of manufacturing, agriculture, military, textile, general industrial applications, and transportation sector applications. Additionally, Mr. Herrera has a long history in the retail industry, including serving as Executive Vice President of Eastern Seaboard Packaging and Executive Vice President of ABUS Lock USA. From 2015 to 2017, Mr. Herrera worked as a sales representative for Fastenal and from 2018 to 2019 was a sales consultant for BMW Santa Fe. Mr. Herrera is retired but has enjoyed being a professional ski instructor since 2019, certified by the Professional Ski Instructors of America, in Santa Fe, New Mexico. Mr. Herrera is also an automotive racing enthusiast and maintains, repairs, develops and drives a closed course racing sedan. Mr. Herrera is a member of the NACD.",2025-05-16 16:29:14.649409,male
70,https://www.sec.gov/Archives/edgar/data/4457/000095017024077846/uhal-20240626.htm,Karl A. Schmidt,64,Director,145000,"KARL A. SCHMIDT, 64, has served as a Director of the Company since 2016. He has also served as President and CEO of Belmark, Inc. (“Belmark”), since 1994 providing solutions in the label, flexible packaging and folding carton markets. Under Mr. Schmidt’s leadership, Belmark grew from a regional label converter of 90 employees to a nationwide packaging company with over 1,300 employees. Mr. Schmidt has served on the Advisory Board of HP Indigo Labels & Packaging since 2010 and has been a member of the Wisconsin Manufacturing and Commerce Board since 2010. He also currently serves on the Executive Committee and Board of the Green Bay Packers and Bellin/Gundersen Health Systems in Green Bay, Wisconsin. Mr. Schmidt’s experience in the manufacturing industry brings a practical skill set to the Board. Mr. Schmidt is a member of the NACD.",2025-05-16 16:29:14.649409,male
