company_name,cikcode,director_name,software_background,start_date,end_date
AgEagle Aerial Systems Inc.,8504,LANCE W. HELFERT,f,2013-05-22,2017-04-07
AgEagle Aerial Systems Inc.,8504,LOUISA INGARGIOLA,f,2018-11-29,2020-05-28
AgEagle Aerial Systems Inc.,8504,LUISA INGARGIOLA,f,2021-05-05,2023-10-10
AgEagle Aerial Systems Inc.,8504,MALCOLM FROST,f,2024-04-26,2024-04-26
AgEagle Aerial Systems Inc.,8504,NICOLE FERNANDEZ-MCGOVERN,f,2022-12-16,2022-12-16
AgEagle Aerial Systems Inc.,8504,R. ATTICUS LOWE,t,2013-05-22,2017-04-07
AgEagle Aerial Systems Inc.,8504,RICHARD E. MENCHACA,f,2014-07-23,2017-04-07
AgEagle Aerial Systems Inc.,8504,RICHARD MENCHACA,f,2015-04-03,2015-04-03
AgEagle Aerial Systems Inc.,8504,ROBERT (BOB) G. WONISH,f,2007-08-20,2008-05-07
AgEagle Aerial Systems Inc.,8504,"ROBERT G. WATSON, JR.",f,2013-05-22,2015-04-03
AgEagle Aerial Systems Inc.,8504,ROBERT G. WONISH,f,2008-09-19,2009-09-11
AgEagle Aerial Systems Inc.,8504,STEVE C. COCHENNET,f,2008-05-07,2008-05-07
AgEagle Aerial Systems Inc.,8504,STEVE COCHENNET,f,2007-08-20,2007-08-20
AgEagle Aerial Systems Inc.,8504,THOMAS GARDNER,t,2018-11-29,2024-04-26
AgEagle Aerial Systems Inc.,8504,WILLIAM IRBY,f,2024-04-26,2024-04-26
AGILYSYS INC,78749,DANA JONES,t,2019-07-11,2024-07-26
AGILYSYS INC,78749,DONALD COLVIN,f,2016-08-15,2024-07-26
AGILYSYS INC,78749,JAMES H. DENNEDY,t,2012-06-27,2016-08-15
AGILYSYS INC,78749,JERRY C. JONES,f,2013-10-17,2013-10-17
AGILYSYS INC,78749,JERRY JONES,t,2014-07-25,2024-07-26
AGILYSYS INC,78749,JOHN MUTCH,t,2012-06-27,2024-07-26
AGILYSYS INC,78749,KEITH M. KOLERUS,t,2012-06-27,2018-07-12
AGILYSYS INC,78749,MAX CARNECCHIA,t,2013-10-17,2015-08-26
AGILYSYS INC,78749,MELVIN KEATING,f,2016-08-15,2024-07-26
AGILYSYS INC,78749,MICHAEL A. KAUFMAN,f,2014-07-25,2024-07-26
AGILYSYS INC,78749,PETER F. SINISGALLI,t,2013-10-17,2014-07-25
AGILYSYS INC,78749,PETER SINISGALLI,f,2015-08-26,2015-08-26
AGILYSYS INC,78749,RAMESH SRINIVASAN,t,2017-07-18,2024-07-26
AGILYSYS INC,78749,R. ANDREW CUEVA,f,2012-06-27,2013-10-17
AGILYSYS INC,78749,ROBERT A. LAUER,t,2012-06-27,2012-06-27
AGILYSYS INC,78749,"ROBERT G. MCCREARY, III",f,2012-06-27,2012-06-27
"Air Products & Chemicals, Inc.",2969,CHADWICK C. DEATON,f,2016-12-14,2020-12-09
"Air Products & Chemicals, Inc.",2969,CHARLES COGUT,f,2022-12-09,2023-12-08
"Air Products & Chemicals, Inc.",2969,CHARLES I. COGUT,f,2015-12-16,2021-12-15
"Air Products & Chemicals, Inc.",2969,DAVID H. Y. HO,t,2015-12-16,2018-12-12
"Air Products & Chemicals, Inc.",2969,DAVID H.Y. HO,t,2019-12-11,2023-12-08
"Air Products & Chemicals, Inc.",2969,EDWARD L. MONSER,t,2016-12-14,2023-12-08
"Air Products & Chemicals, Inc.",2969,JESSICA TROCCHI GRAZIANO,f,2023-12-08,2023-12-08
"Air Products & Chemicals, Inc.",2969,LISA A. DAVIS,t,2020-12-09,2023-12-08
"Air Products & Chemicals, Inc.",2969,MARGARET G. MCGLYNN,f,2015-12-16,2019-12-11
"Air Products & Chemicals, Inc.",2969,MATTHEW H. PAULL,f,2016-12-14,2023-12-08
"Air Products & Chemicals, Inc.",2969,SEIFI GHASEMI,f,2015-12-16,2016-12-14
"Air Products & Chemicals, Inc.",2969,SEIFOLLAH GHASEMI,t,2017-12-13,2023-12-08
"Air Products & Chemicals, Inc.",2969,SUSAN K. CARTER,f,2015-12-16,2020-12-09
"Air Products & Chemicals, Inc.",2969,TONIT M. CALAWAY,f,2022-12-09,2023-12-08
"Air Products & Chemicals, Inc.",2969,WAYNE T. SMITH,f,2021-12-15,2023-12-08
AIR T INC,353184,ALLISON T. CLARK,f,2004-08-19,2012-07-20
AIR T INC,353184,ANDREW J. STUMPF,f,2015-07-22,2017-11-21
AIR T INC,353184,ANDREW L. OSBORNE,f,2013-07-22,2016-07-18
AIR T INC,353184,ANDREW STUMPF,f,2018-07-18,2019-07-19
AIR T INC,353184,"CLAUDE S. ABERNETHY, JR.",f,2004-08-19,2009-07-15
AIR T INC,353184,DENNIS A. WICKER,f,2004-08-19,2012-07-20
AIR T INC,353184,GARY KOHLER,f,2018-07-18,2024-07-10
AIR T INC,353184,GARY S. KOHLER,f,2014-07-18,2017-11-21
AIR T INC,353184,GEORGE C. PRILL,f,2004-08-19,2012-07-20
AIR T INC,353184,HERMAN A. MOORE,f,2004-08-19,2004-08-19
AIR T INC,353184,JAMIE THINGELSTAD,t,2023-07-24,2024-07-10
AIR T INC,353184,J. BRADLEY WILSON,f,2005-08-12,2012-07-20
AIR T INC,353184,JOHN A. REEVES,f,2013-07-22,2017-11-21
AIR T INC,353184,JOHN J. GIOFFRE,f,2004-08-19,2013-07-22
AIR T INC,353184,JOHN PARRY,f,2007-08-13,2012-07-20
AIR T INC,353184,NICHOLAS J. SWENSON,f,2012-07-20,2017-11-21
AIR T INC,353184,NICHOLAS SWENSON,f,2018-07-18,2022-07-05
AIR T INC,353184,NICK SWENSON,f,2023-07-24,2024-07-10
AIR T INC,353184,PETER MCCLUNG,f,2017-11-21,2024-07-10
AIR T INC,353184,RAYMOND CABILLOT,f,2018-07-18,2024-07-10
AIR T INC,353184,RAYMOND E. CABILLOT,f,2017-11-21,2017-11-21
AIR T INC,353184,SAM CHESNUTT,f,2004-08-19,2012-07-20
AIR T INC,353184,SETH BARKETT,f,2018-07-18,2019-07-19
AIR T INC,353184,SETH G. BARKETT,f,2013-07-22,2017-11-21
AIR T INC,353184,TRAVIS SWENSON,f,2017-11-21,2024-07-10
AIR T INC,353184,WALTER CLARK,f,2004-08-19,2013-07-22
AIR T INC,353184,WILLIAM FOUDRAY,f,2018-07-18,2024-07-10
AIR T INC,353184,WILLIAM H. SIMPSON,f,2004-08-19,2014-07-18
AIR T INC,353184,WILLIAM R. FOUDRAY,f,2013-07-22,2017-11-21
ALEXANDERS INC,3499,ARTHUR I. SONNENBLICK,f,2004-04-29,2025-04-08
ALEXANDERS INC,3499,ARTHUR SONNENBLICK,f,2001-04-30,2003-04-30
ALEXANDERS INC,3499,DAVID MANDELBAUM,f,2001-04-30,2017-04-07
ALEXANDERS INC,3499,DAVID M. MANDELBAUM,f,2018-04-06,2025-04-08
ALEXANDERS INC,3499,DR. RICHARD R. WEST,f,2004-04-29,2024-04-09
ALEXANDERS INC,3499,MANDAKINI PURI,f,2020-04-03,2025-04-08
ALEXANDERS INC,3499,MICHAEL D. FASCITELLI,f,2001-04-30,2012-04-13
ALEXANDERS INC,3499,NEIL UNDERBERG,f,2001-04-30,2016-04-08
ALEXANDERS INC,3499,RICHARD WEST,f,2001-04-30,2003-04-30
ALEXANDERS INC,3499,"RUSSELL B. WIGHT, JR.",f,2001-04-30,2025-04-08
ALEXANDERS INC,3499,STEPHEN MANN,f,2001-04-30,2006-04-28
ALEXANDERS INC,3499,STEVEN ROTH,f,2001-04-30,2025-04-08
ALEXANDERS INC,3499,THOMAS R. DIBENEDETTO,t,2001-04-30,2025-04-08
ALEXANDERS INC,3499,WENDY A. SILVERSTEIN,f,2015-04-10,2025-04-08
"ALICO, INC.",3545,ADAM D. COMPTON,f,2013-01-17,2014-01-24
"ALICO, INC.",3545,ADAM H. PUTNAM,f,2021-01-19,2025-01-15
"ALICO, INC.",3545,BENJAMIN D. FISHMAN,f,2014-01-24,2025-01-15
"ALICO, INC.",3545,CHARLES L. PALMER,f,2011-01-10,2013-01-17
"ALICO, INC.",3545,CLAYTON G. WILSON,f,2014-01-24,2017-01-26
"ALICO, INC.",3545,DYKES EVERETT,f,2013-01-17,2013-01-17
"ALICO, INC.",3545,GEORGE R. BROKAW,f,2014-01-24,2025-01-15
"ALICO, INC.",3545,"GORDON WALKER, PH.D.",f,2013-01-17,2013-01-17
"ALICO, INC.",3545,"GORDON WALKER, PHD",f,2011-01-10,2012-01-12
"ALICO, INC.",3545,HENRY R. SLACK,f,2014-01-24,2025-01-15
"ALICO, INC.",3545,JAMES SAMPEL,t,2018-01-17,2018-01-17
"ALICO, INC.",3545,JD ALEXANDER,f,2011-01-10,2013-01-17
"ALICO, INC.",3545,JOHN D. ROOD,f,2011-01-10,2013-01-17
"ALICO, INC.",3545,JOHN E. KIERNAN,t,2018-01-17,2025-01-15
"ALICO, INC.",3545,JOHN R. ALEXANDER,f,2011-01-10,2012-01-12
"ALICO, INC.",3545,JOSEPH S. SAMBUCO,f,2018-01-17,2019-03-11
"ALICO, INC.",3545,KATHERINE R. ENGLISH,f,2021-01-19,2025-01-15
"ALICO, INC.",3545,RAMON A. RODRIGUEZ,f,2011-01-10,2014-01-24
"ALICO, INC.",3545,RAMON RODRIGUEZ,f,2012-01-12,2012-01-12
"ALICO, INC.",3545,REMY W. TRAFELET,f,2014-01-24,2018-01-17
"ALICO, INC.",3545,R. GREG EISNER,t,2014-01-24,2022-01-18
"ALICO, INC.",3545,"RICHARD RALLO, CPA",f,2018-01-17,2018-01-17
"ALICO, INC.",3545,ROBERT E. LEE CASWELL,f,2011-01-10,2012-01-12
"ALICO, INC.",3545,"ROBERT J. VIGUET, JR.",f,2011-01-10,2013-01-17
"ALICO, INC.",3545,THOMAS H. MCAULEY,f,2011-01-10,2013-01-17
"ALICO, INC.",3545,TOBY K. PURSE,f,2020-01-21,2025-01-15
"ALICO, INC.",3545,"W. ANDREW KRUSEN, JR.",f,2014-01-24,2025-01-15
ALLETE INC,66756,ALAN R. HODNIK,f,2010-03-23,2020-03-18
ALLETE INC,66756,BARBARA A. NICK,t,2021-03-25,2024-03-28
ALLETE INC,66756,BETHANY M. OWEN,t,2019-03-28,2024-03-28
ALLETE INC,66756,BRUCE W. STENDER,f,2007-03-21,2013-03-26
ALLETE INC,66756,CHARLENE A. THOMAS,t,2022-03-24,2024-03-28
ALLETE INC,66756,CHARLES R. MATTHEWS,t,2023-03-23,2024-03-28
ALLETE INC,66756,DONALD J. SHIPPAR,f,2007-03-21,2011-03-22
ALLETE INC,66756,DOUGLAS C. NEVE,f,2008-03-25,2024-03-28
ALLETE INC,66756,GEORGE G. GOLDFARB,f,2013-03-26,2024-03-28
ALLETE INC,66756,GEORGE L. MAYER,f,2007-03-21,2009-03-24
ALLETE INC,66756,HEIDI E. JIMMERSON,t,2014-03-25,2021-03-25
ALLETE INC,66756,HEIDI J. EDDINS,f,2007-03-21,2013-03-26
ALLETE INC,66756,JACK I. RAJALA,f,2007-03-21,2009-03-24
ALLETE INC,66756,JAMES J. HOOLIHAN,f,2007-03-21,2024-03-28
ALLETE INC,66756,"JAMES S. HAINES, JR.",f,2010-03-23,2018-03-22
ALLETE INC,66756,KATHLEEN A. BREKKEN,f,2007-03-21,2012-03-20
ALLETE INC,66756,KATHRYN W. DINDO,f,2010-03-23,2021-03-25
ALLETE INC,66756,LEONARD C. RODMAN,f,2009-03-24,2019-03-28
ALLETE INC,66756,MADELEINE W. LUDLOW,f,2007-03-21,2024-03-28
ALLETE INC,66756,ROBERT P. POWERS,t,2018-03-22,2024-03-28
ALLETE INC,66756,ROGER D. PEIRCE,f,2007-03-21,2007-03-21
ALLETE INC,66756,"SIDNEY W. EMERY, JR.",t,2007-03-21,2018-03-22
ALLETE INC,66756,SUSAN K. NESTEGARD,t,2018-03-22,2024-03-28
ALLIANT ENERGY CORP,352541,ANN K. NEWHALL,f,2013-04-03,2015-03-24
ALLIANT ENERGY CORP,352541,CAROL P. SANDERS,f,2013-04-03,2025-04-01
ALLIANT ENERGY CORP,352541,CHRISTIE RAYMOND,f,2024-04-02,2025-04-01
ALLIANT ENERGY CORP,352541,DARRYL B. HAZEL,f,2013-04-03,2018-04-09
ALLIANT ENERGY CORP,352541,DAVID A. PERDUE,f,2013-04-03,2014-04-03
ALLIANT ENERGY CORP,352541,DEAN C. OESTREICH,f,2013-04-03,2022-03-31
ALLIANT ENERGY CORP,352541,DEBORAH B. DUNIE,t,2016-03-31,2018-04-09
ALLIANT ENERGY CORP,352541,IGNACIO A. CORTINA,f,2024-04-02,2025-04-01
ALLIANT ENERGY CORP,352541,JILLIAN C. EVANKO,f,2019-04-08,2020-04-09
ALLIANT ENERGY CORP,352541,JOHN O. LARSEN,t,2019-04-08,2025-04-01
ALLIANT ENERGY CORP,352541,LISA M. BARTON,f,2024-04-02,2025-04-01
ALLIANT ENERGY CORP,352541,MICHAEL D. GARCIA,f,2020-04-09,2025-04-01
ALLIANT ENERGY CORP,352541,MICHAEL L. BENNETT,f,2013-04-03,2017-04-18
ALLIANT ENERGY CORP,352541,N. JOY FALOTICO,f,2022-03-31,2025-04-01
ALLIANT ENERGY CORP,352541,PATRICIA L. KAMPLING,f,2013-04-03,2019-04-08
ALLIANT ENERGY CORP,352541,PATRICK E. ALLEN,f,2013-04-03,2025-04-01
ALLIANT ENERGY CORP,352541,ROGER K. NEWPORT,f,2019-04-08,2025-04-01
ALLIANT ENERGY CORP,352541,SINGLETON B. MCALLISTER,t,2013-04-03,2022-03-31
ALLIANT ENERGY CORP,352541,STEPHANIE L. COX,f,2023-04-04,2025-04-01
ALLIANT ENERGY CORP,352541,SUSAN D. WHITING,f,2014-04-03,2023-04-04
ALLIANT ENERGY CORP,352541,THOMAS F. O’TOOLE,t,2016-03-31,2025-04-01
ALLIENT INC,46129,ALEXIS P. MICHAS,f,2015-04-08,2017-04-04
ALLIENT INC,46129,DELWIN D. HOCK,f,2001-09-21,2012-03-19
ALLIENT INC,46129,EUGENE E. PRINCE,f,2001-09-21,2007-03-20
ALLIENT INC,46129,GEORGE J. PILMANIS,t,2001-09-21,2012-03-19
ALLIENT INC,46129,GERALD J. (BUD) LABER,f,2011-03-22,2020-04-03
ALLIENT INC,46129,GRAYDON D. HUBBARD,f,2001-09-21,2010-03-23
ALLIENT INC,46129,JAMES J. TANOUS,f,2014-04-11,2023-06-30
ALLIENT INC,46129,JOSEPH W. BAGAN,f,2012-03-19,2012-03-19
ALLIENT INC,46129,LINDA P. DUCH,f,2019-04-01,2020-04-03
ALLIENT INC,46129,MICHAEL R. WINTER,f,2015-04-08,2025-03-26
ALLIENT INC,46129,MICHEL M. ROBERT,f,2005-03-28,2014-04-11
ALLIENT INC,46129,NICOLE R. TZETZO,f,2022-04-06,2025-03-26
ALLIENT INC,46129,RICHARD D. FEDERICO,t,2012-03-19,2025-03-26
ALLIENT INC,46129,RICHARD D. SMITH,f,2001-09-21,2019-04-01
ALLIENT INC,46129,RICHARD S. WARZALA,t,2007-03-20,2025-03-26
ALLIENT INC,46129,ROBERT B. ENGEL,f,2020-04-03,2025-03-26
ALLIENT INC,46129,"S. R. (ROLLIE) HEATH, JR.",f,2015-04-08,2015-04-08
ALLIENT INC,46129,"S.R. (ROLLIE) HEATH, JR.",f,2009-03-20,2014-04-11
ALLIENT INC,46129,STEVEN C. FINCH,f,2022-04-06,2025-03-26
ALLIENT INC,46129,TIMOTHY T. TEVENS,t,2018-03-29,2019-04-01
ALLIENT INC,46129,WILLIAM P. MONTAGUE,f,2013-04-01,2014-04-11
Ally Financial Inc.,40729,BRIAN H. SHARPLES,t,2020-03-12,2025-03-21
Ally Financial Inc.,40729,DAVID REILLY,t,2022-03-15,2025-03-21
Ally Financial Inc.,40729,FRANKLIN W. HOBBS,f,2020-03-12,2025-03-21
Ally Financial Inc.,40729,JEFFREY J. BROWN,f,2020-03-12,2023-03-21
Ally Financial Inc.,40729,JOHN J. STACK,f,2020-03-12,2021-03-16
Ally Financial Inc.,40729,KATRYN (TRYNKA) SHINEMAN BLAKE,t,2020-03-12,2021-03-16
Ally Financial Inc.,40729,KENNETH J. BACON,f,2020-03-12,2024-04-05
Ally Financial Inc.,40729,KIM S. FENNEBRESQUE,f,2020-03-12,2025-03-21
Ally Financial Inc.,40729,MARJORIE MAGNER,f,2020-03-12,2025-03-21
Ally Financial Inc.,40729,MAUREEN A. BREAKIRON-EVANS,t,2020-03-12,2022-03-15
Ally Financial Inc.,40729,MAYREE C. CLARK,f,2020-03-12,2025-03-21
Ally Financial Inc.,40729,MELISSA GOLDMAN,t,2022-03-15,2024-04-05
Ally Financial Inc.,40729,MICHAEL F. STEIB,t,2020-03-12,2023-03-21
Ally Financial Inc.,40729,MICHAEL G. RHODES,f,2024-04-05,2025-03-21
Ally Financial Inc.,40729,MICHELLE J. GOLDBERG,t,2025-03-21,2025-03-21
Ally Financial Inc.,40729,THOMAS P. GIBBONS,f,2024-04-05,2025-03-21
Ally Financial Inc.,40729,WILLIAM H. CARY,f,2020-03-12,2025-03-21
AmBase Corp,20639,ALESSANDRA F. B. HALLORAN,f,2013-04-01,2014-03-31
AmBase Corp,20639,ALESSANDRA F. BIANCO,f,2015-03-31,2025-03-25
AmBase Corp,20639,JERRY Y. CARNEGIE,t,2009-03-30,2024-04-03
AmBase Corp,20639,JOHN B. COSTELLO,f,2002-03-28,2005-04-01
AmBase Corp,20639,JOHN P. FERRARA,f,2010-04-07,2013-04-01
AmBase Corp,20639,JOSEPH R. BIANCO,f,2010-04-07,2010-04-07
AmBase Corp,20639,KENNETH M. SCHMIDT,f,2013-04-01,2023-03-30
AmBase Corp,20639,MICHAEL L. QUINN,f,2002-03-28,2005-04-01
AmBase Corp,20639,PHILIP M. HALPERN,f,2006-03-31,2008-03-28
AmBase Corp,20639,RICHARD A. BIANCO,f,2002-03-28,2025-03-25
AmBase Corp,20639,"RICHARD A. BIANCO, JR.",f,2017-03-31,2025-03-25
AmBase Corp,20639,ROBERT E. LONG,f,2002-03-28,2009-03-30
AmBase Corp,20639,SALVATORE TRANI,f,2006-03-31,2013-04-01
AmBase Corp,20639,SCOTT M. SALANT,f,2023-03-30,2025-03-25
AmBase Corp,20639,"THEODORE T. HORTON, JR.",f,2013-04-01,2016-04-11
Ameren Illinois Co,18654,CHARLES W. MUELLER,f,2002-03-28,2003-03-27
Ameren Illinois Co,18654,DANIEL F. COLE,f,2004-03-23,2004-03-23
Ameren Illinois Co,18654,DAVID A. WHITELEY,f,2003-03-27,2004-03-23
Ameren Illinois Co,18654,DOUGLAS R. OBERHELMAN,f,2003-03-27,2003-03-27
Ameren Illinois Co,18654,GARY L. RAINWATER,f,2002-03-28,2004-03-23
Ameren Illinois Co,18654,HARVEY SALIGMAN,f,2003-03-27,2003-03-27
Ameren Illinois Co,18654,PAUL A. AGATHEN,f,2002-03-28,2003-03-27
Ameren Illinois Co,18654,"PAUL L. MILLER, JR.",f,2003-03-27,2003-03-27
Ameren Illinois Co,18654,RICHARD A. LIDDY,f,2003-03-27,2003-03-27
Ameren Illinois Co,18654,RICHARD A. LUMPKIN,f,2003-03-27,2003-03-27
Ameren Illinois Co,18654,STEVEN R. SULLIVAN,f,2004-03-23,2004-03-23
Ameren Illinois Co,18654,THOMAS R. VOSS,f,2002-03-28,2004-03-23
Ameren Illinois Co,18654,WARNER L. BAXTER,f,2002-03-28,2004-03-23
American Airlines Group Inc.,6201,ADRIANE M. BROWN,t,2021-04-29,2024-04-25
American Airlines Group Inc.,6201,ALBERTO IBARGÜEN,f,2015-04-22,2018-04-30
American Airlines Group Inc.,6201,DENISE M. OLEARY,f,2019-04-29,2019-04-29
American Airlines Group Inc.,6201,DENISE M. O’LEARY,f,2015-04-22,2024-04-25
American Airlines Group Inc.,6201,DOUGLAS M. STEENLAND,f,2021-04-29,2024-04-25
American Airlines Group Inc.,6201,GREGORY D. SMITH,t,2024-04-25,2024-04-25
American Airlines Group Inc.,6201,JAMES F. ALBAUGH,f,2015-04-22,2021-04-29
American Airlines Group Inc.,6201,JEFFREY D. BENJAMIN,t,2015-04-22,2021-04-29
American Airlines Group Inc.,6201,JOHN T. CAHILL,f,2015-04-22,2024-04-25
American Airlines Group Inc.,6201,MARTIN H. NESBITT,f,2016-04-29,2024-04-25
American Airlines Group Inc.,6201,MATTHEW J. HART,f,2015-04-22,2024-04-25
American Airlines Group Inc.,6201,MICHAEL J. EMBLER,t,2015-04-22,2024-04-25
American Airlines Group Inc.,6201,RAY M. ROBINSON,f,2015-04-22,2021-04-29
American Airlines Group Inc.,6201,RICHARD C. KRAEMER,f,2015-04-22,2018-04-30
American Airlines Group Inc.,6201,RICHARD P. SCHIFTER,f,2015-04-22,2017-05-01
American Airlines Group Inc.,6201,ROBERT D. ISOM,f,2024-04-25,2024-04-25
American Airlines Group Inc.,6201,SUSAN D. KRONICK,f,2016-04-29,2024-04-25
American Airlines Group Inc.,6201,VICENTE REYNAL,f,2024-04-25,2024-04-25
American Airlines Group Inc.,6201,W. DOUGLAS PARKER,f,2015-04-22,2021-04-29
AMERICAN ELECTRIC POWER CO INC,4904,ART A. GARCIA,f,2020-03-11,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,BEN FOWKE,f,2023-03-15,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,BENJAMIN G. S. FOWKE,f,2022-03-16,2022-03-16
AMERICAN ELECTRIC POWER CO INC,4904,DARYL ROBERTS,t,2021-03-10,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,DAVID J. ANDERSON,f,2018-03-14,2022-03-16
AMERICAN ELECTRIC POWER CO INC,4904,DONNA A. JAMES,f,2023-03-15,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,J. BARNIE BEASLEY,f,2023-03-15,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,"J. BARNIE BEASLEY, JR.",t,2018-03-14,2022-03-16
AMERICAN ELECTRIC POWER CO INC,4904,JULIA A. SLOAT,f,2023-03-15,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,LEWIS VON THAER,t,2022-03-16,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,LINDA A. GOODSPEED,t,2018-03-14,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,LIONEL L. NOWELL III,f,2018-03-14,2019-03-13
AMERICAN ELECTRIC POWER CO INC,4904,MARGARET M. MCCARTHY,t,2019-03-13,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,NICHOLAS K. AKINS,f,2018-03-14,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,OLIVER G. RICHARD,f,2023-03-15,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,OLIVER G. RICHARD III,f,2018-03-14,2018-03-14
AMERICAN ELECTRIC POWER CO INC,4904,"OLIVER G. RICHARD, III",f,2019-03-13,2022-03-16
AMERICAN ELECTRIC POWER CO INC,4904,"RALPH D. CROSBY, JR.",f,2018-03-14,2020-03-11
AMERICAN ELECTRIC POWER CO INC,4904,RICHARD C. NOTEBAERT,f,2018-03-14,2020-03-11
AMERICAN ELECTRIC POWER CO INC,4904,SANDRA BEACH LIN,t,2018-03-14,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,SARA MARTINEZ TUCKER,f,2018-03-14,2023-03-15
AMERICAN ELECTRIC POWER CO INC,4904,STEPHEN S. RASMUSSEN,f,2018-03-14,2021-03-10
AMERICAN ELECTRIC POWER CO INC,4904,THOMAS E. HOAGLIN,f,2018-03-14,2021-03-10
AMERICAN EXPRESS CO,4962,ANNE LAUVERGEON,t,2018-03-19,2020-03-24
AMERICAN EXPRESS CO,4962,CHARLENE BARSHEFSKY,f,2018-03-19,2022-03-18
AMERICAN EXPRESS CO,4962,CHARLES E. PHILLIPS,t,2021-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,CHRISTOPHER D. YOUNG,t,2018-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,DANIEL L. VASELLA,f,2018-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,DEBORAH P. MAJORAS,t,2023-03-17,2025-03-14
AMERICAN EXPRESS CO,4962,JOHN J. BRENNAN,f,2018-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,KAREN L. PARKHILL,t,2020-03-24,2025-03-14
AMERICAN EXPRESS CO,4962,LISA W. WARDELL,f,2021-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,LYNN A. PIKE,f,2020-03-24,2025-03-14
AMERICAN EXPRESS CO,4962,MICHAEL J. ANGELAKIS,t,2025-03-14,2025-03-14
AMERICAN EXPRESS CO,4962,MICHAEL O. LEAVITT,f,2018-03-19,2022-03-18
AMERICAN EXPRESS CO,4962,PETER CHERNIN,t,2018-03-19,2023-03-17
AMERICAN EXPRESS CO,4962,RALPH DE LA VEGA,t,2018-03-19,2023-03-17
AMERICAN EXPRESS CO,4962,RICHARD C. LEVIN,t,2018-03-19,2018-03-19
AMERICAN EXPRESS CO,4962,RONALD A. WILLIAMS,t,2018-03-19,2021-03-19
AMERICAN EXPRESS CO,4962,SAMUEL J. PALMISANO,t,2018-03-19,2018-03-19
AMERICAN EXPRESS CO,4962,STEPHEN J. SQUERI,t,2018-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,THEODORE J. LEONSIS,t,2018-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,THOMAS J. BALTIMORE,f,2021-03-19,2025-03-14
AMERICAN EXPRESS CO,4962,WALTER J. CLAYTON III,t,2023-03-17,2023-03-17
"AMERICAN INTERNATIONAL GROUP, INC.",5272,COURTNEY LEIMKUHLER,t,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,DIANA M. MURPHY,f,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,"JAMES COLE, JR.",f,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,JAMES (JIMMY) DUNNE III,f,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,JOHN (CHRIS) INGLIS,t,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,JOHN G. RICE,t,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,JUAN PEREZ,t,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,LINDA A. MILLS,t,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,PAOLA BERGAMASCHI,f,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,PETER R. PORRINO,f,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,PETER ZAFFINO,f,2025-04-02,2025-04-02
"AMERICAN INTERNATIONAL GROUP, INC.",5272,VANESSA A. WITTMAN,f,2025-04-02,2025-04-02
AMERICAN VANGUARD CORP,5981,ALFRED F. INGULLI,f,2010-04-27,2021-04-21
AMERICAN VANGUARD CORP,5981,CARL R. SODERLIND,f,2009-05-05,2014-04-23
AMERICAN VANGUARD CORP,5981,DEBRA F. EDWARDS,f,2011-04-20,2024-04-25
AMERICAN VANGUARD CORP,5981,EMER GUNTER,t,2020-04-21,2024-04-25
AMERICAN VANGUARD CORP,5981,ERIC G. WINTEMUTE,f,2009-05-05,2024-04-25
AMERICAN VANGUARD CORP,5981,ESMAIL ZIRAKPARVAR,f,2010-04-27,2010-04-27
AMERICAN VANGUARD CORP,5981,GLENN A. WINTEMUTE,f,2009-05-05,2009-05-05
AMERICAN VANGUARD CORP,5981,HERBERT A. KRAFT,f,2009-05-05,2010-04-27
AMERICAN VANGUARD CORP,5981,IRVING J. THAU,f,2009-05-05,2013-04-23
